example_id,caption,wav,split,image_id,target
2591455200_2319651f2f.jpg#0,A little girl in an orange shirt is inside a corrugated metal tunnel .,2591455200_2319651f2f_0.wav,train,2591455200_2319651f2f.jpg,"['shirt', 'orange', 'girl', 'metal']"
2591486448_48d5438343.jpg#0,A brown dog is wanting food from a plate held by a person .,2591486448_48d5438343_0.wav,train,2591486448_48d5438343.jpg,"['food', 'person', 'dog']"
2591603141_33d6397e0a.jpg#0,a brown and black dog walking on the beach,2591603141_33d6397e0a_0.wav,train,2591603141_33d6397e0a.jpg,"['brown', 'dog', 'beach']"
2592019072_a6c0090da4.jpg#0,A little girl in pink shorts runs on a lawn .,2592019072_a6c0090da4_0.wav,train,2592019072_a6c0090da4.jpg,"['girl', 'pink']"
2592711202_55f8c64495.jpg#0,A girl dressed in blue enjoys a blue treat while putting her white shoe back on .,2592711202_55f8c64495_0.wav,train,2592711202_55f8c64495.jpg,"['treat', 'girl']"
259314892_a42b8af664.jpg#0,A smaller white dog and large shepherd playing near two people .,259314892_a42b8af664_0.wav,train,259314892_a42b8af664.jpg,['dog']
2593406865_ab98490c1f.jpg#0,A skateboarder jumps off his skateboard in midair in hopes of landing back on it .,2593406865_ab98490c1f_0.wav,train,2593406865_ab98490c1f.jpg,"['skateboard', 'midair']"
2593695271_4d9cc9bd6f.jpg#0,Little kids walk with their backpacks outside of a market .,2593695271_4d9cc9bd6f_0.wav,train,2593695271_4d9cc9bd6f.jpg,['market']
2594336381_a93772823b.jpg#0,A little boy with a dirty face lays on a colorful rug .,2594336381_a93772823b_0.wav,train,2594336381_a93772823b.jpg,"['face', 'boy']"
2594459477_8ca0121a9a.jpg#0,A little girl in a rain puddle .,2594459477_8ca0121a9a_0.wav,train,2594459477_8ca0121a9a.jpg,"['rain', 'girl']"
2595102568_347f6d4b07.jpg#0,a groupe of three walk the street .,2595102568_347f6d4b07_0.wav,train,2595102568_347f6d4b07.jpg,['street']
2595713720_30534e8de2.jpg#0,A girl in a cowboy hat with a sheep on a leash .,2595713720_30534e8de2_0.wav,train,2595713720_30534e8de2.jpg,"['cowboy', 'girl', 'hat']"
2596100297_372bd0f739.jpg#0,Two boys playing in the surf on the beach .,2596100297_372bd0f739_0.wav,train,2596100297_372bd0f739.jpg,['beach']
2596475173_58f11fc583.jpg#0,A tan dog and a black dog are biting each other in the face .,2596475173_58f11fc583_0.wav,train,2596475173_58f11fc583.jpg,"['face', 'dog']"
2596514158_c516e57974.jpg#0,A boy in a yellow life vest jumping into a pool,2596514158_c516e57974_0.wav,train,2596514158_c516e57974.jpg,"['pool', 'boy']"
2596876977_b61ee7ee78.jpg#0,A woman floats with her face out of water in a pool with another woman nearby posing for the camera .,2596876977_b61ee7ee78_0.wav,train,2596876977_b61ee7ee78.jpg,"['face', 'water', 'woman', 'pool', 'camera']"
2597737483_6518a230e4.jpg#0,A boy goes down a slide .,2597737483_6518a230e4_0.wav,train,2597737483_6518a230e4.jpg,"['slide', 'boy']"
2597873827_a5cb3e57ba.jpg#0,"A boy in shorts kneeling on a tile courtyard , arms outstreached .",2597873827_a5cb3e57ba_0.wav,train,2597873827_a5cb3e57ba.jpg,['boy']
2598979962_c01811cfca.jpg#0,a tennis player wearing a red shirt about to hit a tennis ball with her racquet .,2598979962_c01811cfca_0.wav,train,2598979962_c01811cfca.jpg,"['ball', 'shirt', 'tennis']"
2599131872_65789d86d5.jpg#0,Two blond girls are playing together .,2599131872_65789d86d5_0.wav,train,2599131872_65789d86d5.jpg,['blond']
2599903773_0f724d8f63.jpg#0,A boy in a plaid shirt blowing bubbles with a yellow bubble wand .,2599903773_0f724d8f63_0.wav,train,2599903773_0f724d8f63.jpg,"['shirt', 'boy', 'wand']"
2600170955_bf30c5d5c0.jpg#0,a boy in a green shirt is pushing a shopping cart in which a boy in a yellow shirt is riding .,2600170955_bf30c5d5c0_0.wav,train,2600170955_bf30c5d5c0.jpg,"['shirt', 'boy']"
2600442766_e750ec9a56.jpg#0,Brown and black dogs playing water .,2600442766_e750ec9a56_0.wav,train,2600442766_e750ec9a56.jpg,"['water', 'brown']"
2600883097_aca38cc146.jpg#0,two brown dogs playing some water,2600883097_aca38cc146_0.wav,train,2600883097_aca38cc146.jpg,['water']
2601008162_f00eeb5c14.jpg#0,A child is holding up a camera in front of its face .,2601008162_f00eeb5c14_0.wav,train,2601008162_f00eeb5c14.jpg,"['face', 'camera', 'front', 'child']"
2601612082_4b9be27426.jpg#0,A family jumps into a blow up raft in their living room .,2601612082_4b9be27426_0.wav,train,2601612082_4b9be27426.jpg,"['living', 'room', 'family']"
260162669_c79a900afb.jpg#0,A fluffy black and grey dog in the grass .,260162669_c79a900afb_0.wav,train,260162669_c79a900afb.jpg,"['grass', 'dog']"
2602279427_191773c9e2.jpg#0,An oriental girl wearing a yellow apron and a stocking cap .,2602279427_191773c9e2_0.wav,train,2602279427_191773c9e2.jpg,"['cap', 'girl']"
260231029_966e2f1727.jpg#0,A black dog and brown dog are running around in the sand .,260231029_966e2f1727_0.wav,train,260231029_966e2f1727.jpg,"['sand', 'dog']"
2602415701_7674eb19e4.jpg#0,A group of kids jumping into a swimming pool .,2602415701_7674eb19e4_0.wav,train,2602415701_7674eb19e4.jpg,"['pool', 'group']"
2602679255_785b851b46.jpg#0,"A female on a bike is wearing black wings , and a metal halo , while others walk by .",2602679255_785b851b46_0.wav,train,2602679255_785b851b46.jpg,"['bike', 'metal']"
2602866141_be9928408d.jpg#0,A group of boys is watching another boy walk away .,2602866141_be9928408d_0.wav,train,2602866141_be9928408d.jpg,"['boy', 'group']"
2603033456_3584d95116.jpg#0,A boy in a white t-shirt is splashing in shallow water .,2603033456_3584d95116_0.wav,train,2603033456_3584d95116.jpg,"['water', 'boy']"
2603125422_659391f961.jpg#0,A car is parked in a graffiti filled street .,2603125422_659391f961_0.wav,train,2603125422_659391f961.jpg,"['car', 'street']"
2603334363_cfa32c4482.jpg#0,A girl wearing a fairy costume rides a tricycle .,2603334363_cfa32c4482_0.wav,train,2603334363_cfa32c4482.jpg,"['costume', 'girl', 'fairy']"
2603690144_7a28b1d13c.jpg#0,A boy and a dog are running down a hill away from a crowd .,2603690144_7a28b1d13c_0.wav,train,2603690144_7a28b1d13c.jpg,"['hill', 'boy', 'dog', 'crowd']"
2604305843_ebe3e8a328.jpg#0,A child on an amusement park swing ride .,2604305843_ebe3e8a328_0.wav,train,2604305843_ebe3e8a328.jpg,"['park', 'ride', 'child']"
2604825598_593a825b5b.jpg#0,A brown and white dog is leaping over a log in a field while another dog follows behind it .,2604825598_593a825b5b_0.wav,train,2604825598_593a825b5b.jpg,"['brown', 'dog', 'field']"
2606433181_f8f9d38579.jpg#0,Two dogs play in grass .,2606433181_f8f9d38579_0.wav,train,2606433181_f8f9d38579.jpg,['grass']
2607099736_8681f601d9.jpg#0,A gymnast is bending over on a yellow mat on the grass .,2607099736_8681f601d9_0.wav,train,2607099736_8681f601d9.jpg,['grass']
2607130765_97833d6ce1.jpg#0,A bunch of little kids are playing soccer .,2607130765_97833d6ce1_0.wav,train,2607130765_97833d6ce1.jpg,['soccer']
2607383384_d9ce9de793.jpg#1,"Several women , wearing pink "" Energizer "" bunny ears , point to the right .",2607383384_d9ce9de793_1.wav,train,2607383384_d9ce9de793.jpg,['pink']
260850192_fd03ea26f1.jpg#0,A person is squeezing through an opening in the rock face .,260850192_fd03ea26f1_0.wav,train,260850192_fd03ea26f1.jpg,"['face', 'rock', 'person']"
2609836649_b55831ed41.jpg#0,A brown and white dog is paddling through deep water in a blue container .,2609836649_b55831ed41_0.wav,train,2609836649_b55831ed41.jpg,"['water', 'brown', 'dog']"
2609847254_0ec40c1cce.jpg#0,A girl is smiling at the camera with a crowd of people behind her .,2609847254_0ec40c1cce_0.wav,train,2609847254_0ec40c1cce.jpg,"['crowd', 'girl', 'camera']"
2609900643_c07bcb0bae.jpg#0,A girl rides a swing while another girl watches .,2609900643_c07bcb0bae_0.wav,train,2609900643_c07bcb0bae.jpg,"['swing', 'girl']"
2611651553_61f859837e.jpg#0,A naked woman with her body painted .,2611651553_61f859837e_0.wav,train,2611651553_61f859837e.jpg,"['body', 'woman']"
2612040125_0a93889f06.jpg#0,two brown and black dogs chasing a plastic bag through the grass .,2612040125_0a93889f06_0.wav,train,2612040125_0a93889f06.jpg,"['bag', 'grass']"
2612608861_92beaa3d0b.jpg#0,A group of children looking at something off-camera .,2612608861_92beaa3d0b_0.wav,train,2612608861_92beaa3d0b.jpg,"['something', 'group']"
2612949583_f45b3afe33.jpg#0,A child walking along side long legged birds .,2612949583_f45b3afe33_0.wav,train,2612949583_f45b3afe33.jpg,"['side', 'child']"
2613021139_4b0dc3d4c8.jpg#0,a little girl swings on the swing .,2613021139_4b0dc3d4c8_0.wav,train,2613021139_4b0dc3d4c8.jpg,['swing']
2613209320_edf6a2b7e9.jpg#0,A brown dog is soaked and is walking out of the water .,2613209320_edf6a2b7e9_0.wav,train,2613209320_edf6a2b7e9.jpg,"['water', 'dog']"
2613920405_e91e6ebd7a.jpg#0,A man leads two cows down the dirt shoulder of a paved road .,2613920405_e91e6ebd7a_0.wav,train,2613920405_e91e6ebd7a.jpg,"['road', 'dirt', 'man']"
2613993276_3c365cca12.jpg#0,A dog in a grass field runs with a ball in its mouth .,2613993276_3c365cca12_0.wav,train,2613993276_3c365cca12.jpg,"['ball', 'field', 'dog', 'mouth', 'grass']"
2615623392_ab2b9759ae.jpg#0,A girl swings a young boy near an arched doorway .,2615623392_ab2b9759ae_0.wav,train,2615623392_ab2b9759ae.jpg,"['boy', 'girl']"
2615811117_42b1838205.jpg#0,A baby in a life jacket on a raft .,2615811117_42b1838205_0.wav,train,2615811117_42b1838205.jpg,"['baby', 'jacket']"
2616009069_82561da2e5.jpg#0,A white and a brown dog running through a grassy area .,2616009069_82561da2e5_0.wav,train,2616009069_82561da2e5.jpg,"['area', 'dog']"
2616284322_b13e7c344e.jpg#0,A race dog leaps a large stride as others follow behind .,2616284322_b13e7c344e_0.wav,train,2616284322_b13e7c344e.jpg,"['race', 'dog']"
2616508003_fa5ca5780d.jpg#0,A guy riding a motorcycle on one wheel .,2616508003_fa5ca5780d_0.wav,train,2616508003_fa5ca5780d.jpg,"['motorcycle', 'guy']"
2616561200_ea079f285a.jpg#0,A dog chases a ball .,2616561200_ea079f285a_0.wav,train,2616561200_ea079f285a.jpg,"['ball', 'dog']"
2616673985_fa4354cc53.jpg#0,A woman dressed in black is striding outside on a grassy lawn with a leashed black and white dog while people in the background watch .,2616673985_fa4354cc53_0.wav,train,2616673985_fa4354cc53.jpg,"['dog', 'woman', 'background']"
261737543_b8fdc24671.jpg#0,A kid is jumping off the side of a mountain just outside a city .,261737543_b8fdc24671_0.wav,train,261737543_b8fdc24671.jpg,"['kid', 'city', 'side', 'mountain']"
2618322793_5fb164d86a.jpg#0,a boy swinging on a swing .,2618322793_5fb164d86a_0.wav,train,2618322793_5fb164d86a.jpg,"['swing', 'boy']"
2618866067_07cbc83dc5.jpg#0,A dog wearing a collar yawning .,2618866067_07cbc83dc5_0.wav,train,2618866067_07cbc83dc5.jpg,['dog']
2619267133_53a5904ef4.jpg#0,A young boy in a cowboy hat rides a horse .,2619267133_53a5904ef4_0.wav,train,2619267133_53a5904ef4.jpg,"['cowboy', 'boy', 'horse']"
2619454551_c4bb726a85.jpg#0,A brightly colored bird and a small dog .,2619454551_c4bb726a85_0.wav,train,2619454551_c4bb726a85.jpg,['dog']
2620113705_a8fa89b8f6.jpg#0,A small white dog sits in a field,2620113705_a8fa89b8f6_0.wav,train,2620113705_a8fa89b8f6.jpg,"['dog', 'field']"
2622517932_57c52c376f.jpg#0,A boy in a white shirt is looking through the glass at a little creature .,2622517932_57c52c376f_0.wav,train,2622517932_57c52c376f.jpg,"['shirt', 'boy']"
2622624460_207dbcc4cf.jpg#0,A black dog chasing a red ball through the water .,2622624460_207dbcc4cf_0.wav,train,2622624460_207dbcc4cf.jpg,"['ball', 'water', 'dog']"
2622971954_59f192922d.jpg#0,A man in a blue and fuchsia sweater holds his hands as if to catch something while standing in a crowd of people .,2622971954_59f192922d_0.wav,train,2622971954_59f192922d.jpg,"['something', 'crowd', 'blue', 'man']"
2623247254_3bfc795121.jpg#0,A guy talks and does something with his hand while others sit near him .,2623247254_3bfc795121_0.wav,train,2623247254_3bfc795121.jpg,"['hand', 'guy', 'something']"
2623560640_0445c9a138.jpg#0,A man and young girl and standing under a large redwood tree .,2623560640_0445c9a138_0.wav,train,2623560640_0445c9a138.jpg,"['girl', 'tree', 'man']"
2623939135_0cd02ffa5d.jpg#0,An attractive woman holds a halo above her head .,2623939135_0cd02ffa5d_0.wav,train,2623939135_0cd02ffa5d.jpg,"['head', 'woman']"
2623982903_58ec7c5026.jpg#0,Dogs race each other on a muddy track .,2623982903_58ec7c5026_0.wav,train,2623982903_58ec7c5026.jpg,"['track', 'race']"
2624044128_641b38c0cf.jpg#0,Two boys dressed in white capes running on a path in a field .,2624044128_641b38c0cf_0.wav,train,2624044128_641b38c0cf.jpg,"['path', 'field']"
262439544_e71cd26b24.jpg#0,a boy in a red top is hanging upside down from a tree .,262439544_e71cd26b24_0.wav,train,262439544_e71cd26b24.jpg,"['top', 'tree', 'boy']"
2624457062_89efc497a8.jpg#0,A boarded-up painted white brick building with a man standing in front .,2624457062_89efc497a8_0.wav,train,2624457062_89efc497a8.jpg,"['front', 'brick', 'man']"
262570082_6364f58f33.jpg#0,A collie and a black dog with a stick in the water .,262570082_6364f58f33_0.wav,train,262570082_6364f58f33.jpg,"['water', 'stick', 'dog']"
2626158969_ac09aeb88d.jpg#0,A boy in a pool tilts his head back .,2626158969_ac09aeb88d_0.wav,train,2626158969_ac09aeb88d.jpg,"['head', 'pool', 'boy']"
262642489_f5c6b9e65b.jpg#0,A big brown dog swims towards the camera .,262642489_f5c6b9e65b_0.wav,train,262642489_f5c6b9e65b.jpg,"['brown', 'dog', 'camera']"
262681159_e5fed3acf0.jpg#0,A blonde girl in a red shirt holding her necklace .,262681159_e5fed3acf0_0.wav,train,262681159_e5fed3acf0.jpg,"['blonde', 'shirt', 'girl']"
2628331789_c7f7d90e5d.jpg#0,"A little girl jumps into the arms of her mother , standing in a pool .",2628331789_c7f7d90e5d_0.wav,train,2628331789_c7f7d90e5d.jpg,"['mother', 'pool', 'girl']"
2629027962_9cc3b46527.jpg#0,A child with her head in a cut out of a cow .,2629027962_9cc3b46527_0.wav,train,2629027962_9cc3b46527.jpg,"['head', 'child']"
2629294578_853a08bb43.jpg#0,A brown dog is fetching a ball .,2629294578_853a08bb43_0.wav,train,2629294578_853a08bb43.jpg,"['ball', 'dog']"
2629295654_59ea1472a1.jpg#0,A brown dog is running on grass .,2629295654_59ea1472a1_0.wav,train,2629295654_59ea1472a1.jpg,"['grass', 'dog']"
2629334536_11f2d49e05.jpg#0,A baby in a blue shirt is in a swing .,2629334536_11f2d49e05_0.wav,train,2629334536_11f2d49e05.jpg,"['swing', 'shirt', 'baby']"
2629402527_6dfc5c504b.jpg#0,A dog is running on the lawn .,2629402527_6dfc5c504b_0.wav,train,2629402527_6dfc5c504b.jpg,['dog']
2629445284_83390e83af.jpg#0,A black and white dog jumps over a hurdle .,2629445284_83390e83af_0.wav,train,2629445284_83390e83af.jpg,['dog']
262963190_a78b799e89.jpg#0,A climber is standing on rocks overlooking a snowy mountain range .,262963190_a78b799e89_0.wav,train,262963190_a78b799e89.jpg,"['mountain', 'snowy', 'climber']"
2630507245_bea4804288.jpg#0,A fast running Greyhound during a race .,2630507245_bea4804288_0.wav,train,2630507245_bea4804288.jpg,['race']
2632111399_b3c1630f8e.jpg#0,"A boy catcher in a helmet , stretching out his gloved hand for a catch .",2632111399_b3c1630f8e_0.wav,train,2632111399_b3c1630f8e.jpg,"['boy', 'helmet', 'hand']"
263216826_acf868049c.jpg#0,A couple sits atop a mountain looking down at the scenery .,263216826_acf868049c_0.wav,train,263216826_acf868049c.jpg,"['couple', 'mountain']"
263231469_e85c74f5fd.jpg#0,"A person with their face covered , standing in a desert .",263231469_e85c74f5fd_0.wav,train,263231469_e85c74f5fd.jpg,"['face', 'person']"
263233914_d25004e4cd.jpg#0,A girl with dreadlocks standing in a pool,263233914_d25004e4cd_0.wav,train,263233914_d25004e4cd.jpg,"['pool', 'girl']"
2632366677_43dee456a5.jpg#0,A brown dog next to a stone bench .,2632366677_43dee456a5_0.wav,train,2632366677_43dee456a5.jpg,"['bench', 'dog', 'stone']"
2632381125_de32bdfdf6.jpg#0,Two brown dogs play with a Frisbee in the water .,2632381125_de32bdfdf6_0.wav,train,2632381125_de32bdfdf6.jpg,"['water', 'frisbee']"
2633082074_32c85f532c.jpg#0,A boy climbing a tree .,2633082074_32c85f532c_0.wav,train,2633082074_32c85f532c.jpg,"['tree', 'boy']"
2633201394_ee4a7666ed.jpg#0,A brown dog swims and carries a brown object .,2633201394_ee4a7666ed_0.wav,train,2633201394_ee4a7666ed.jpg,['dog']
2633722629_5eeb649c09.jpg#0,A child flips on a trampoline .,2633722629_5eeb649c09_0.wav,train,2633722629_5eeb649c09.jpg,['trampoline']
2635023078_6dae04758f.jpg#1,Two men stand near a wall that has writing painted on it .,2635023078_6dae04758f_1.wav,train,2635023078_6dae04758f.jpg,['wall']
263522013_d118d46b2d.jpg#0,"A brown dog , on a rocky ground , shakes off water from its body .",263522013_d118d46b2d_0.wav,train,263522013_d118d46b2d.jpg,"['body', 'water', 'dog', 'ground']"
2635400219_2e1a984fd3.jpg#0,A middle eastern woman wearing a blue headscarf sits next to a boy in blue clothes .,2635400219_2e1a984fd3_0.wav,train,2635400219_2e1a984fd3.jpg,"['woman', 'boy']"
2635483351_bc1a8273aa.jpg#0,A black dog sits by two bowls near some tile steps .,2635483351_bc1a8273aa_0.wav,train,2635483351_bc1a8273aa.jpg,['dog']
2635905544_dbc65d0622.jpg#0,Two brown dogs playfully chase a red and white soccer ball .,2635905544_dbc65d0622_0.wav,train,2635905544_dbc65d0622.jpg,"['ball', 'soccer']"
2635908229_b9fc90d3fb.jpg#0,A boy sits on a tree stump .,2635908229_b9fc90d3fb_0.wav,train,2635908229_b9fc90d3fb.jpg,['boy']
2635938723_11b85e6763.jpg#0,A dark-headed boy is eating a large red Popsicle .,2635938723_11b85e6763_0.wav,train,2635938723_11b85e6763.jpg,['boy']
2636514498_01fcc5f501.jpg#0,A child plays with a toy on a playground .,2636514498_01fcc5f501_0.wav,train,2636514498_01fcc5f501.jpg,"['playground', 'toy', 'child']"
2636876892_9353521a1c.jpg#0,A brown dog smelling a grey dog 's tail .,2636876892_9353521a1c_0.wav,train,2636876892_9353521a1c.jpg,"['grey', 'dog']"
2637510448_4521cf6f29.jpg#0,A little girl in a pink and white ski suit and red helmet skies sideways on the snow covered slope .,2637510448_4521cf6f29_0.wav,train,2637510448_4521cf6f29.jpg,"['helmet', 'slope', 'snow', 'suit', 'girl', 'pink']"
2637959357_dd64a03efa.jpg#0,A black and tan Doberman dog is jumping through some water .,2637959357_dd64a03efa_0.wav,train,2637959357_dd64a03efa.jpg,"['water', 'dog']"
2638369467_8fc251595b.jpg#0,A girl in a white dress .,2638369467_8fc251595b_0.wav,train,2638369467_8fc251595b.jpg,"['girl', 'dress']"
2638981862_6b23833f37.jpg#2,Two young boys dressed in formal clothes fight while sitting on a red carpeted step .,2638981862_6b23833f37_2.wav,train,2638981862_6b23833f37.jpg,['step']
2640000969_b5404a5143.jpg#0,A big brown dog jumps into a swimming pool on the backyard .,2640000969_b5404a5143_0.wav,train,2640000969_b5404a5143.jpg,"['pool', 'brown', 'dog']"
